.06,.0526922,.0025846,.1355801,0,.0299887,.0084793
.0144566,.003832,.0002169,.061748,.0009818,0,.000235
.0538617,.0019113,.0051504,.13571,.0004545,.0071408,0
0,.0005417,1.014611,0,.0120272,.2018396,.0171921
.0699523,0,.1977367,.2995216,.0121062,.0665636,.0146095
.0623265,.0747604,0,.2710331,.5117058,.3057056,.0119784
0,0,.4886757,0,.0825557,.0859642,.0345251
.07,.0603814,.0631617,.3,0,.0863867,.0751263
.001198,.0659224,.2478844,.1188109,.3275421,0,.0351657
.067263,.0843904,.4223033,.2688998,.3509454,.0616594,0
0,.0172539,.2412202,1,.0702322,.1552492,.0130495
.1584086,0,.1020869,.6210143,.0913463,.1430885,.0455288
.0982901,.0195861,0,.3548242,.3152123,.2796581,.008316
0,.0014727,.0752254,0,.0445981,.1297675,0
.1075975,.019651,.0896887,.3301675,0,.165188,.0275037
.0287194,.0436097,.1289513,.1631515,.1904263,0,.0015237
.140699,.0626058,.3822937,.3381805,.2853873,.2740191,0
0,.0812253,.0087621,.4619624,.0035351,.0786442,.006968
.0915081,0,.0216214,.4620448,.0181489,.0710801,.0233139
.1011574,.089788,0,.5356236,.0077008,.1184316,.0125069
.0988496,.0457492,.0218791,0,.0011117,.0353913,.0112855
.1052,.1027323,.0953056,.8825259,0,.108892,.0036105
.0507715,.0881574,.048944,.8415316,.0086107,0,.0035386
.103573,.0896552,.0507501,.4967566,.0166528,.0599356,0
0,.0805978,.2224415,.3226315,.2020463,.0812565,.0334916
.0951763,0,.1547721,.3418898,.1138749,.1621105,.034694
.1027341,.0991224,0,.3871043,.1520182,.1394448,.0517144
.0852075,.0183262,.076501,0,.0404279,.1007063,.0137456
.1523841,.0696983,.0991791,.370197,0,.1863622,.0419559
.0188451,.071825,.0445637,.3326948,.0974131,0,.0239034
.1234657,.0925834,.158127,.4988407,.1119632,.1224646,0
0,.2343296,.2670093,.6948875,.1018395,.6324675,.0142331
.1379337,0,.1137418,.928368,.0743808,.4735123,.035041
.1943617,.090408,0,1.485394,.0815305,.2352235,.0118444
.1994124,.2337929,.1473626,0,.2024769,.5965919,.1919599
.2000883,.0801201,.0633523,1.093545,0,.135373,.0225511
.0157776,.0797829,.05194,.5934433,.1222024,0,.0130698
.1749477,.0510368,.0508466,1.063719,.0115182,.1756233,0
0,.0991818,.0599223,.1935542,.857065,.0440472,.0686458
.172006,0,.0919809,.1705659,.0676514,.1279724,.086499
.1546945,.0646509,0,.156008,.0665777,.0521084,.0716238
.1575447,.0348003,.0741404,0,.0314459,.108212,.073491
.1480047,.0826033,.0570787,.150184,0,.1172629,.0585115
.1250229,.0667308,.0203253,.141841,.042547,0,.0607652
.1556006,.0683061,.0676868,.1505815,.0559921,.0291215,0
0,.1012067,.0692388,.064749,.0889968,.0876983,.1026677
.1999202,0,.1086993,.1494624,.0901362,.1481337,.1107888
.1985441,.0818291,0,.1474597,.1061853,.0894495,.0955293
.1999588,.0560213,.0846808,0,.0855395,.1157515,.1114972
.1997313,.0956792,.1071405,.1499999,0,.17522,.1068888
.1539681,.0831445,.0187891,.1222494,.0761556,0,.0839858
.199313,.0860362,.0993144,.1497381,.0940659,.0770151,0
0,.061287,.0304697,.1055191,.1760053,.0786989,.0709864
.2460048,0,.0946861,.14874,.0995734,.123472,.1191075
.1410478,.0772692,0,.1374881,.1338403,.0509998,.0742616
.1282715,.0539921,.0255653,0,.1455729,.0783181,.0574374
.1937118,.0841927,.0564542,.1420044,0,.0622456,.080236
.1134951,.0725552,.0271362,.1124494,.1005535,0,.0682502
.1379352,.0746658,.0391083,.1413971,.1456838,.0451971,0
0,.0037512,.0201241,.15,.0009609,.0638001,.0081281
.1642988,0,.0100333,.1499937,.0062385,.076616,.0043809
.1667472,.0297108,0,.1497626,.0140834,.054256,.0044163
.161742,.0321413,.0010073,0,.0177161,.0707009,.0002583
.1797523,.044093,.018889,.1497804,0,.090137,.0008324
.0339496,.016829,.0039396,.1260428,.0166106,0,.0010058
.1725852,.0142388,.0183896,.1498443,.0099243,.021699,0
0,.0030845,.0001023,.1165635,0,.0206592,0
.1190004,0,.0001704,.1477263,1.57e-06,.0511363,.000026
.1090935,.0265142,0,.1408273,.0000129,.0389086,.0000935
.1023142,.0581761,.0000538,0,0,.0814063,6.47e-06
.1262763,.034799,.0010015,.1497422,0,.0441027,.0000298
.0539622,.0158466,.0000766,.1285878,.0000305,0,.0000196
.0819843,.0128183,.000182,.1348156,6.17e-07,.0136015,0
0,.0655265,.0102447,.1551441,.0054037,.0220829,.0111274
.0730633,0,.0361372,.142657,.0005152,.0547248,.0274528
.0795223,.6347192,0,.1483115,.0152541,.0337731,.0118787
.0741599,.0523041,.005093,0,.0013922,.0514369,.0072672
.0852923,.570506,.029003,.1447006,0,.0509581,.0185432
.037235,.1148775,.0059306,.13927,.0092669,0,.0047701
.0833846,1.305612,.0227072,.1082206,.0149282,.0211182,0
0,.1039139,.009204,.1498871,0,.0500885,.0322569
.122998,0,.0482401,.1395302,2.84e-06,.093348,.0447515
.0961837,.0769462,0,.1499973,.015167,.0617592,.0474724
.1232848,.0372817,.0064792,0,0,.0823728,.0168752
.1010815,.1059993,.0284353,.15,0,.0682018,.0247361
.0595614,.0926573,.0060666,.135202,.005334,0,.0071875
.1045473,.0985366,.0305283,.15,.0067586,.0274204,0
0,.0252994,.0018217,.1993347,.0007347,.025436,.0014227
.100336,0,.0052946,.1814945,.0063379,.0421204,.0062287
.1096645,.0410591,0,.188538,.0039464,.0285028,.0017013
.1176898,.0252151,.0004219,0,.0158509,.0611256,.0005866
.0965571,.0484999,.0012485,.1901173,0,.0450299,.0010954
.0648398,.0395041,.0015392,.1941575,.0077883,0,.001013
.0959655,.0272258,.0043998,.1944271,.0015046,.0124233,0
0,.040019,.0223646,.1499937,.0023693,.0080841,.0050461
.0771609,0,.0235841,.15,.000481,.0278154,.0295883
.0631627,.0267409,0,.1496528,.0058888,.0185571,.0183937
.0666193,.0315566,.0169774,0,.0014047,.0201973,.0027866
.0806133,.0325733,.0188514,.1499211,0,.029027,.0320958
.0053511,.0283626,.0052571,.1481325,.003309,0,.0023472
.061079,.0312278,.0156671,.1499518,.0090508,.0048599,0
0,.0937019,.0010469,.1499952,0,.0578133,.0016659
.1602961,0,.0285084,.1499999,5.29e-06,.081674,.0218451
.1545001,.0854531,0,.1499995,.0065707,.0547872,.0196823
.164105,.058728,.0015816,0,0,.0816058,.0018299
.1577636,.0871219,.0270723,.1499999,0,.0798145,.0218277
.1023594,.083145,.0065844,.1457532,.0039017,0,.0056935
.1605368,.086492,.0218344,.15,.0119063,.021411,0
0,.0832631,.0301467,.1518915,0,.0532159,.0042623
.1575168,0,.0515389,.1517996,0,.1046357,.008618
.1868006,.1599661,0,.3055722,0,.0696533,.0119627
.169916,.0839561,.0314759,0,0,.1415184,.0002474
.1872619,.1352199,.0818623,.3548563,0,.1296519,.0123514
.0457777,.11653,.0319506,.19049,0,0,.001364
.1700967,.1819984,.0802151,.1962659,0,.0208264,0
0,.0221783,.0005055,.060591,0,.0166473,.0000242
.150531,0,.0224239,.1554459,0,.0823276,.0313648
.0192393,.026579,0,.0568565,0,.0326093,.0014422
.1433871,.036753,.0013623,0,0,.053347,.0001691
.0919817,.0549513,.034092,.1490031,0,.0562799,.007169
.0538115,.0293846,.0081049,.1342014,0,0,.0016308
.0168597,.0251381,.0126851,.0448962,0,.0138845,0
0,.0139649,.0045745,.041321,0,.0077602,.0003224
.0980396,0,.0165404,.0220183,0,.0177974,.0044027
.084567,.0122086,0,.028749,0,.0210271,.0028664
.0765724,.0272014,.0056971,0,0,.0322834,.0044774
.0745051,.0362051,.0197099,.0428166,0,.0118653,.0066911
.0771603,.0087885,.0114702,.023018,0,0,.00163
.0845665,.0047005,.0059575,.0175491,0,.0096129,0
0,.0704863,.0005841,.14805,0,.0247041,.0018774
.13284,0,.0223133,.1450265,3.22e-06,.0538017,.016198
.1206596,.0631497,0,.140451,.0009777,.0333079,.0082039
.1266525,.0453973,.0002576,0,0,.0483961,.0011428
.1196484,.0610521,.0186454,.1449634,0,.0412194,.0099277
.0997366,.0672183,.0044181,.1347764,.0004915,0,.0026303
.1103437,.0486735,.0132776,.129837,.0018226,.0213352,0
0,.1040823,.0002287,.15,.0012197,.0538481,.000335
.1897241,0,.0157027,.137504,.0008972,.0645959,.0107702
.1575543,.0786746,0,.1505396,.0217281,.0635366,.0127533
.1204434,.008809,.0067914,0,.0015637,.036299,.0000143
.1682469,.0868817,.0146927,.15,0,.074884,.0170903
.1484698,.0786568,.0048667,.1489139,.010395,0,.0027183
.1708126,.0406181,.0118835,.1500099,.016801,.0803579,0
